# BLASTP 2.5.0+
# Query: NP_214515.1 chromosomal replication initiator protein DnaA [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
# BLASTP 2.5.0+
# Query: NP_215250.1 anti-sigma-L factor RslA [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215251.1 transcriptional regulator [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215251.1	NP_416047.4	27.160	81	57	1	49	129	33	111	9.09e-05	37.7
# BLASTP 2.5.0+
# Query: NP_215252.1 hypothetical protein Rv0738 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215253.1 hypothetical protein Rv0739 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215254.1 hypothetical protein Rv0740 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215257.1 hypothetical protein Rv0743c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215258.1 transcriptional regulator [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215259.1 hypothetical protein Rv0745 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215262.1 antitoxin VapB31 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215263.1 ribonuclease VapC31 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215264.1 hypothetical protein Rv0750 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215265.1 3-hydroxyisobutyrate dehydrogenase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215265.1	NP_417594.3	33.091	275	174	2	4	275	3	270	1.17e-43	148
# BLASTP 2.5.0+
# Query: NP_215266.1 acyl-CoA dehydrogenase FadE9 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215266.1	NP_416210.4	31.728	353	227	7	31	380	33	374	3.42e-40	144
# BLASTP 2.5.0+
# Query: NP_215267.1 methylmalonate-semialdehyde dehydrogenase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215267.1	NP_415903.4	34.068	499	295	11	8	494	23	499	1.32e-76	246
# BLASTP 2.5.0+
# Query: NP_215270.1 hypothetical protein Rv0756c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215271.1 two component system response transcriptional positive regulator PhoP [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215271.1	NP_415103.1	37.168	226	138	2	22	246	2	224	2.82e-45	148
# BLASTP 2.5.0+
# Query: NP_215272.1 two component system response sensor kinase PhoR [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215272.1	NP_414934.1	36.161	224	130	6	251	467	205	422	2.59e-36	136
# BLASTP 2.5.0+
# Query: NP_215273.3 hypothetical protein Rv0759c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215274.1 hypothetical protein Rv0760c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215276.1 hypothetical protein Rv0762c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215277.1 ferredoxin [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215278.1 lanosterol 14-alpha demethylase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215278.1	NP_415403.1	29.670	91	52	3	95	183	205	285	0.004	36.6
# BLASTP 2.5.0+
# Query: NP_215279.1 oxidoreductase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215279.1	NP_415611.1	32.751	229	141	3	11	237	6	223	3.12e-24	95.1
# BLASTP 2.5.0+
# Query: NP_215280.1 cytochrome P450 Cyp123 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215281.1 HTH-type transcriptional regulator [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215281.1	NP_418398.3	34.545	55	35	1	24	77	23	77	0.004	33.9
# BLASTP 2.5.0+
# Query: NP_215282.1 aldehyde dehydrogenase AldA [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215282.1	NP_415816.1	35.484	496	296	8	1	484	6	489	1.50e-85	269
# BLASTP 2.5.0+
# Query: NP_215283.1 oxidoreductase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215283.1	NP_416136.1	37.959	245	145	2	2	243	9	249	6.65e-46	151
# BLASTP 2.5.0+
# Query: NP_215284.1 oxidoreductase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215284.1	NP_417594.3	33.929	280	172	4	9	283	2	273	1.04e-34	124
# BLASTP 2.5.0+
# Query: NP_215285.1 4-carboxymuconolactone decarboxylase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215286.1 phosphoribosylamine--glycine ligase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215286.1	NP_418433.1	42.459	431	228	6	1	417	1	425	6.83e-101	304
# BLASTP 2.5.0+
# Query: NP_215287.1 bifunctional cephalosporin acylase/gamma-glutamyltranspeptidase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215287.1	NP_417904.1	30.057	529	331	12	8	504	50	571	1.10e-62	212
# BLASTP 2.5.0+
# Query: NP_215288.2 hypothetical protein Rv0774c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215288.2	NP_416659.1	27.500	160	83	8	118	263	91	231	3.06e-04	38.5
# BLASTP 2.5.0+
# Query: NP_215289.1 hypothetical protein Rv0775 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215289.1	NP_415367.1	26.812	138	95	2	13	150	8	139	8.85e-11	55.8
# BLASTP 2.5.0+
# Query: NP_215290.1 hypothetical protein Rv0776c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215291.1 adenylosuccinate lyase PurB [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215291.1	NP_415649.1	25.000	296	162	12	33	294	43	312	1.93e-11	62.8
# BLASTP 2.5.0+
# Query: NP_215292.1 cytochrome P450 Cyp126 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215293.1 transmembrane protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215294.1 phosphoribosylaminoimidazole-succinocarboxamide synthase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215294.1	NP_416971.1	28.899	218	122	11	14	224	10	201	2.98e-08	50.4
# BLASTP 2.5.0+
# Query: NP_215297.1 multidrug resistance protein EmrB [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215297.1	NP_418210.1	31.220	410	274	7	47	454	15	418	5.86e-49	173
# BLASTP 2.5.0+
# Query: NP_215298.1 hypothetical protein Rv0784 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215299.1 KsdD-like steroid dehydrogenase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215299.1	NP_414585.1	50.000	46	20	1	23	65	7	52	0.001	38.1
# BLASTP 2.5.0+
# Query: NP_215300.2 hypothetical protein Rv0786c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215301.1 hypothetical protein Rv0787 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215303.1 phosphoribosylformylglycinamidine synthase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215303.1	YP_026170.1	28.139	231	136	8	4	205	1041	1270	8.39e-13	63.9
# BLASTP 2.5.0+
# Query: NP_215304.1 hypothetical protein Rv0789c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215305.1 hypothetical protein Rv0790c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215306.1 hypothetical protein Rv0791c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215306.1	NP_415455.1	26.904	197	139	4	91	287	57	248	1.09e-12	65.1
# BLASTP 2.5.0+
# Query: NP_215307.1 transcriptional regulator [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215307.1	NP_417834.6	25.346	217	151	5	42	253	32	242	1.50e-15	71.2
# BLASTP 2.5.0+
# Query: NP_215308.1 monooxygenase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215312.1 insertion sequence element IS1547 transposase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215313.1 hypothetical protein Rv0798c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215314.1 hypothetical protein Rv0799c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215314.1	NP_416926.4	37.374	297	177	7	11	306	8	296	1.96e-52	172
# BLASTP 2.5.0+
# Query: NP_215315.1 M18 family aminopeptidase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215316.1 hypothetical protein Rv0801 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215317.1 succinyl-CoA transferase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215317.1	NP_415944.1	26.136	88	57	1	102	189	89	168	0.001	35.8
# BLASTP 2.5.0+
# Query: NP_215318.1 phosphoribosylformylglycinamidine synthase 2 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215318.1	YP_026170.1	26.933	776	438	35	21	693	180	929	2.22e-37	147
# BLASTP 2.5.0+
# Query: NP_215319.1 hypothetical protein Rv0804 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215320.1 3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215320.1	NP_417504.1	31.308	214	140	3	16	228	17	224	5.44e-16	73.6
# BLASTP 2.5.0+
# Query: NP_215321.1 exopolysaccharide phosphotransferase CpsY [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215322.1 hypothetical protein Rv0807 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215323.1 amidophosphoribosyltransferase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215323.1	NP_416815.1	39.248	479	250	15	35	486	2	466	5.08e-94	292
# BLASTP 2.5.0+
# Query: NP_215324.1 phosphoribosylformylglycinamidine cyclo-ligase PurM [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215324.1	NP_416994.1	47.112	329	172	2	17	345	7	333	1.80e-100	298
# BLASTP 2.5.0+
# Query: NP_215325.1 hypothetical protein Rv0810c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215326.1 hypothetical protein Rv0811c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215326.1	NP_417374.1	23.549	293	167	9	42	312	28	285	7.70e-05	40.8
# BLASTP 2.5.0+
# Query: NP_215328.1 hypothetical protein Rv0813c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215329.1 hypothetical protein Rv0814c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215330.1 thiosulfate sulfurtransferase CysA [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215330.1	NP_417016.4	28.571	280	181	7	7	274	6	278	2.34e-30	112
# BLASTP 2.5.0+
# Query: NP_215331.1 thioredoxin ThiX [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215331.1	NP_417077.1	30.000	90	62	1	40	128	40	129	4.70e-06	40.8
# BLASTP 2.5.0+
# Query: NP_215332.1 hypothetical protein Rv0817c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215333.1 transcriptional regulator [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215333.1	NP_414933.1	31.863	204	115	6	31	218	29	224	8.32e-21	85.1
# BLASTP 2.5.0+
# Query: NP_215334.1 mycothiol acetyltransferase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215334.1	NP_418790.1	28.986	138	71	5	175	308	15	129	1.58e-05	41.2
# BLASTP 2.5.0+
# Query: NP_215335.1 phosphate ABC transporter ATP-binding protein PhoT [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215335.1	NP_418181.1	53.725	255	111	2	4	258	10	257	6.08e-100	289
# BLASTP 2.5.0+
# Query: NP_215336.1 phosphate-transport system transcriptional regulator PhoY2 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215336.1	NP_418180.1	20.476	210	159	3	5	210	14	219	3.47e-10	55.1
# BLASTP 2.5.0+
# Query: NP_215337.1 hypothetical protein Rv0822c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215338.1 tRNA-dihydrouridine synthase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215338.1	NP_417726.1	32.812	320	203	4	13	332	1	308	5.06e-49	165
# BLASTP 2.5.0+
# Query: NP_215340.1 hypothetical protein Rv0825c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215341.1 hypothetical protein Rv0826 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215342.1 HTH-type transcriptional regulator KmtR [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215342.1	NP_417958.1	34.783	69	44	1	17	84	5	73	9.60e-09	47.4
# BLASTP 2.5.0+
# Query: NP_215343.1 deaminase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215343.1	NP_417054.2	38.806	67	40	1	7	73	44	109	3.12e-08	47.0
# BLASTP 2.5.0+
# Query: NP_215345.1 S-adenosylmethionine-dependent methyltransferase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215346.1 hypothetical protein Rv0831c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215350.1 lipoprotein LpqQ [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215351.1 hypothetical protein Rv0836c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215352.1 hypothetical protein Rv0837c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_215353.1 lipoprotein LpqR [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215353.1	NP_416005.1	34.637	179	103	4	66	244	7	171	1.54e-28	104
# BLASTP 2.5.0+
# Query: NP_215354.1 hypothetical protein Rv0839 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215354.1	YP_026269.1	30.392	102	67	3	40	138	64	164	1.34e-08	51.2
# BLASTP 2.5.0+
# Query: NP_215355.1 proline iminopeptidase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_215355.1	NP_417871.1	23.944	213	128	6	76	277	60	249	4.08e-04	37.7
# BLASTP 2.5.0+
